customerid,recency,frequency,monetary,km_segment,CLTV_90d
13560,8,1,174.37,Mass Regulars,
16474,8,7,1871.5,Mass Regulars,429.6570105134752
14788,8,2,679.44,Mass Regulars,-316.2352082137178
16759,8,3,789.79,Mass Regulars,-268.3704438662168
14031,8,19,17286.86,Loyal High-Value,238.78484543842077
13969,8,18,9053.94,Loyal High-Value,442.6058781004295
12684,8,7,2283.63,Mass Regulars,101.48272587896507
17584,8,2,1242.3,Mass Regulars,-277.323237612311
13183,8,9,3957.78,Mass Regulars,49.216365783645706
16103,8,6,1429.64,Mass Regulars,82.74096381594511
14023,8,2,584.07,Mass Regulars,-86.74566309724703
14292,8,9,4871.93,Mass Regulars,111.40049675574306
17086,8,6,2050.08,Mass Regulars,201.59193013651554
15539,8,1,538.46,Mass Regulars,
12558,8,1,269.96,Mass Regulars,
13705,8,3,711.86,Mass Regulars,20.40355040262147
18282,8,2,178.05,Mass Regulars,-88.03373067796718
15570,8,12,4165.52,Mass Regulars,263.95361797219454
17183,8,6,3347.31,Mass Regulars,248.45726476939464
18144,8,12,2888.75,Mass Regulars,47.78497535007921
12704,8,8,2340.84,Mass Regulars,290.9452094924592
16899,8,6,1281.56,Mass Regulars,125.61274592924597
12962,8,2,266.39,Mass Regulars,-51.653597081008776
14126,8,3,706.13,Mass Regulars,-22.603636496511367
13884,8,5,787.6,Mass Regulars,101.44259748363588
17157,8,2,319.0,Mass Regulars,-44.59020244884318
13297,8,4,2089.85,Mass Regulars,159.71015546477742
12970,8,4,452.24,Mass Regulars,-471.870457095179
18097,8,6,2697.8,Mass Regulars,114.86791796906603
17450,9,46,194550.79,Elite,268.696188181115
14287,9,3,176.63,Mass Regulars,-37.86530812009727
18077,9,11,2633.01,Mass Regulars,102.14530510714891
15500,9,4,1131.56,Mass Regulars,323.68158400928826
16156,9,9,3122.04,Mass Regulars,113.16330268243334
15687,9,9,2993.1,Mass Regulars,199.62240259040536
17381,9,29,20275.61,Loyal High-Value,33.71617267421239
12664,9,9,4881.88,Mass Regulars,111.06164824268144
14659,9,9,2529.93,Mass Regulars,189.58265157853194
17350,9,4,1286.07,Mass Regulars,408.5893148457942
14309,9,9,2352.53,Mass Regulars,74.05784215893061
17014,9,3,586.33,Mass Regulars,457.02280417449424
15021,9,9,1914.82,Mass Regulars,315.1473631858373
17293,9,9,1875.11,Mass Regulars,96.90819870164859
14960,9,2,221.27,Mass Regulars,-115.97044822527398
15948,9,2,955.24,Mass Regulars,-463.52413229794377
15060,9,4,303.09,Mass Regulars,-139.43739067622315
13159,9,4,1437.85,Mass Regulars,255.35611856501512
16966,9,7,2154.97,Mass Regulars,11.5603764963443
16145,9,11,3799.49,Mass Regulars,125.08825172840561
17426,9,6,5037.26,Mass Regulars,303.00094182266344
16169,9,4,1822.97,Mass Regulars,208.86206056147665
15101,9,2,317.53,Mass Regulars,-14.27576135164664
14655,9,4,1932.23,Mass Regulars,74.30081063254534
18122,9,6,1826.21,Mass Regulars,552.7410422759725
16839,9,34,16594.35,Loyal High-Value,180.90769896176707
16789,9,1,80.8,Mass Regulars,
16938,9,4,2736.38,Mass Regulars,327.16040369068816
15373,9,12,2415.91,Mass Regulars,153.14183336461204
17115,9,3,837.5,Mass Regulars,88.63434817324077
16700,9,13,5076.55,Mass Regulars,154.90008809102488
15028,9,4,627.13,Mass Regulars,39.68733233127374
12963,9,8,1856.63,Mass Regulars,80.89882764883976
14289,9,6,911.26,Mass Regulars,68.51360658558978
16701,9,13,5398.3,Mass Regulars,76.89046971516082
14732,9,8,2702.49,Mass Regulars,139.41289849655067
14262,9,8,2618.23,Mass Regulars,110.95143838972601
12919,9,6,1335.19,Mass Regulars,65.85805024222734
16119,9,2,423.36,Mass Regulars,-55.49610777267827
13090,9,14,8910.82,Loyal High-Value,176.54651420394876
16496,9,3,1599.52,Mass Regulars,124.13023720018873
14440,9,5,2357.68,Mass Regulars,70.98051858504802
15434,9,5,1041.48,Mass Regulars,98.04424750115047
15172,9,5,1624.05,Mass Regulars,83.81507501228019
12951,9,6,1064.07,Mass Regulars,57.88291995096947
15531,9,2,2007.44,Mass Regulars,-989.809050159101
16011,9,16,3362.71,Mass Regulars,97.8592072667536
14367,9,16,9261.52,Loyal High-Value,464.9010586783186
15144,9,17,6580.44,Loyal High-Value,171.42971457759484
14178,9,7,1620.93,Mass Regulars,275.23495530198073
13509,9,7,979.72,Mass Regulars,18.840041948224147
14146,9,5,4191.0,Mass Regulars,200.69927434219065
15380,9,5,1690.26,Mass Regulars,78.29571373399138
17321,9,2,700.86,Mass Regulars,-50.31421918005585
15904,9,1,164.68,Mass Regulars,
17566,9,2,901.21,Mass Regulars,-2200.407215014323
17576,9,19,3622.68,Loyal High-Value,298.81924021911846
14047,9,5,1308.61,Mass Regulars,30.723343798535
15993,9,7,2797.57,Mass Regulars,1185.131420307379
16242,9,7,3603.21,Mass Regulars,246.4096302587541
12562,9,7,3781.74,Mass Regulars,237.60359641479323
12572,9,2,1020.42,Mass Regulars,-757.3116438582766
16376,9,2,987.01,Mass Regulars,-982.7708515502392
15951,9,2,708.22,Mass Regulars,-138.8991672675623
14766,9,6,2473.37,Mass Regulars,105.52194397589237
13040,9,2,676.99,Mass Regulars,-534.9398196540686
13854,9,25,8109.52,Loyal High-Value,117.74393097814122
14869,9,2,725.7,Mass Regulars,-401.1382735582262
14243,9,10,2588.77,Mass Regulars,142.29470868766316
16813,9,10,1692.98,Mass Regulars,286.47735601511994
12553,9,10,3692.28,Mass Regulars,156.0671936802902
14804,9,1,353.27,Mass Regulars,
17937,9,7,4301.22,Mass Regulars,32.38019788721601
15862,9,4,832.88,Mass Regulars,83.337583032385
12901,9,28,17654.54,Loyal High-Value,51.446346274719666
17768,9,3,2273.18,Mass Regulars,338.6517630228407
15602,9,9,1297.87,Mass Regulars,28.280750997896124
14298,9,44,51527.3,Loyal High-Value,559.2206972840648
14299,9,9,3965.62,Mass Regulars,117.6915698377767
15414,10,3,774.9,Mass Regulars,106.95032545604381
14156,10,55,117379.63,Elite,1227.5293555568944
13255,10,2,399.51,Mass Regulars,-55.03075580337891
13012,10,8,1661.84,Mass Regulars,77.02901499281778
17502,10,4,689.1,Mass Regulars,113.20830753265305
15680,10,3,1333.68,Mass Regulars,86.85219421042852
15611,10,13,1591.45,Mass Regulars,64.7088541358232
15152,10,13,4745.69,Mass Regulars,351.05722969109036
16241,10,13,2607.87,Mass Regulars,366.7660796981893
14448,10,2,375.35,Mass Regulars,-12.607155620438425
15073,10,3,1043.41,Mass Regulars,116.48944483608791
13203,10,4,869.46,Mass Regulars,70.10842525326744
12966,10,1,160.18,Mass Regulars,
12488,10,3,1298.66,Mass Regulars,267.53630423335784
14432,10,6,2255.51,Mass Regulars,503.2522200162957
12429,10,4,3750.4,Mass Regulars,112.6517797129863
15654,10,2,922.53,Mass Regulars,-434.7333918082968
15251,10,11,10484.99,Mass Regulars,122.75961623494693
16361,10,4,896.66,Mass Regulars,342.8869393769794
12524,10,8,4485.72,Mass Regulars,118.42146538696655
16712,10,11,3645.43,Mass Regulars,420.4804937040459
16062,10,4,1153.62,Mass Regulars,66.61859037608872
13362,10,4,3090.74,Mass Regulars,208.73598158514335
16115,10,8,1667.97,Mass Regulars,214.60476643343674
17288,10,7,1419.73,Mass Regulars,114.80165511339756
12598,10,8,3023.08,Mass Regulars,111.55681043991022
15394,10,4,2183.54,Mass Regulars,89.76129405356917
12787,10,3,463.66,Mass Regulars,58.926690565095186
15467,10,3,524.88,Mass Regulars,93.81652227392325
14258,10,9,12669.98,Mass Regulars,99.69343860091242
14062,10,12,10464.85,Loyal High-Value,65.32996586776105
15903,10,7,5126.76,Mass Regulars,58.42059586471061
18179,10,6,1793.17,Mass Regulars,67.6070722440644
13647,10,4,1678.12,Mass Regulars,117.40012706267204
15039,10,47,19914.44,Loyal High-Value,1050.814471782075
15544,10,9,3546.71,Mass Regulars,99.58070095495975
14713,10,11,2666.36,Mass Regulars,203.01900772410366
15782,10,3,2614.74,Mass Regulars,351.1750696186455
16265,10,9,5447.0,Mass Regulars,242.2520844077689
13784,10,11,2462.79,Mass Regulars,22.854282043913052
16657,10,4,933.62,Mass Regulars,134.34668265523692
17911,10,1,366.23,Mass Regulars,
14618,10,3,553.44,Mass Regulars,38.67133550949105
16915,10,6,621.68,Mass Regulars,118.48639747205952
18241,10,17,2073.09,Mass Regulars,98.56503099009934
14755,10,11,5010.28,Mass Regulars,245.86975648324642
12630,10,2,1270.88,Mass Regulars,-996.8071547555596
12784,10,2,574.42,Mass Regulars,-323.6670301639972
14005,10,5,2874.72,Mass Regulars,92.98356305348281
15024,10,10,1661.33,Mass Regulars,89.99580197477064
15444,10,2,1418.26,Mass Regulars,-2278.0853786133907
14893,10,2,1237.85,Mass Regulars,-681.4968433957663
14385,10,3,202.11,Mass Regulars,84.74723011872615
12882,10,2,1463.04,Mass Regulars,-483.61515916810725
12921,10,37,16587.09,Loyal High-Value,390.1759955257018
16295,10,4,1328.55,Mass Regulars,370.7724611723186
15113,10,3,3609.33,Mass Regulars,152.87466207777402
17736,10,3,377.44,Mass Regulars,78.37236297733787
18230,10,7,2810.2,Mass Regulars,52.03121830327386
18058,10,1,170.16,Mass Regulars,
12714,10,5,4708.86,Mass Regulars,213.39768684258448
14963,10,5,1487.8,Mass Regulars,220.99330478780473
12528,10,6,1933.48,Mass Regulars,140.8600113107568
15712,10,5,1072.36,Mass Regulars,55.812951426583176
12957,10,8,4017.54,Mass Regulars,188.70518649641915
14540,10,3,996.26,Mass Regulars,204.60398593768434
17737,10,2,168.24,Mass Regulars,-76.60167135827948
13658,10,5,2639.17,Mass Regulars,311.18925402144174
12953,10,1,329.85,Mass Regulars,
15046,10,15,5213.77,Mass Regulars,132.35239498281246
18158,10,2,453.4,Mass Regulars,-54.82037083862369
17466,11,2,763.28,Mass Regulars,-283.4225459103631
14550,11,2,765.62,Mass Regulars,-412.2627477278816
15239,11,2,780.59,Mass Regulars,-162.92852621996425
16168,11,27,3787.6,Loyal High-Value,73.9700733092828
18118,11,26,5653.82,Loyal High-Value,694.9260778155951
14180,11,25,4748.52,Loyal High-Value,504.05772263779926
14667,11,25,9241.2,Loyal High-Value,410.86358294864345
15615,11,23,10399.74,Loyal High-Value,255.045221238549
17306,11,19,8631.31,Loyal High-Value,26.862803200462753
13576,11,18,6717.34,Loyal High-Value,89.82232071905764
14088,11,13,50491.81,Loyal High-Value,789.8108440776823
16782,11,13,2279.9,Mass Regulars,135.61444237505293
13999,11,12,3901.81,Mass Regulars,119.28910643540098
14866,11,12,14389.9,Loyal High-Value,87.25419646903129
15218,11,11,5756.89,Mass Regulars,133.71182784430658
14711,11,11,2868.8,Mass Regulars,577.7151637558669
16818,11,11,3349.57,Mass Regulars,163.6905558670189
16775,11,11,1695.66,Mass Regulars,174.38032854051337
16549,11,10,4154.64,Mass Regulars,600.423734899337
13014,11,10,3466.28,Mass Regulars,173.17300462080507
14349,11,1,133.5,Mass Regulars,
14961,11,9,7044.68,Mass Regulars,232.63905697981176
14701,11,9,2549.37,Mass Regulars,289.12609269920523
14390,11,9,4652.82,Mass Regulars,224.75142681637863
12464,11,8,1212.05,Mass Regulars,97.86370011948996
13137,11,8,3650.41,Mass Regulars,425.20922232219226
14388,11,8,3212.84,Mass Regulars,125.46028566682838
12727,11,7,3980.7,Mass Regulars,140.60051974195827
17655,11,7,2638.94,Mass Regulars,120.5879305640883
12627,11,7,4478.53,Mass Regulars,369.5612283763976
14408,11,7,2606.53,Mass Regulars,75.03499553521719
13198,11,6,3401.24,Mass Regulars,151.79522514977782
17682,11,6,2474.33,Mass Regulars,79.2784180184237
15089,11,6,2420.84,Mass Regulars,210.1191697760642
15755,11,6,2364.25,Mass Regulars,153.73755305328928
14419,11,6,1058.06,Mass Regulars,149.65349658082536
14209,11,6,2073.43,Mass Regulars,129.358655136339
14723,11,6,1158.3,Mass Regulars,178.85038643215108
16992,11,5,1614.31,Mass Regulars,125.34260846538257
13883,11,5,2674.48,Mass Regulars,311.59728489180554
12654,11,5,601.98,Mass Regulars,68.1987880878349
14321,11,5,1530.75,Mass Regulars,57.303309171868264
12670,11,5,2996.05,Mass Regulars,120.64642924976255
12451,11,5,9035.52,Mass Regulars,255.7876860286183
13928,11,4,464.57,Mass Regulars,121.60255164495543
13147,11,4,712.8,Mass Regulars,19.665647991643056
14601,11,1,213.96,Mass Regulars,
13428,11,1,218.47,Mass Regulars,
15790,11,1,220.85,Mass Regulars,
14554,11,4,2381.04,Mass Regulars,905.6498772478096
15783,11,1,246.3,Mass Regulars,
13349,11,1,247.32,Mass Regulars,
17101,11,4,1621.73,Mass Regulars,69.1797068557684
15148,11,1,301.29,Mass Regulars,
14824,11,4,1127.71,Mass Regulars,47.7715765414549
13429,11,4,1006.8,Mass Regulars,101.15363668511473
15206,11,4,420.3,Mass Regulars,12.148725981321178
14173,11,4,450.84,Mass Regulars,78.6714389379479
15619,11,1,336.4,Mass Regulars,
15197,11,3,1079.61,Mass Regulars,42.08470953169999
14785,11,2,77.4,Mass Regulars,-15.251717294116256
14125,11,3,2740.43,Mass Regulars,712.8811546008592
17468,11,2,137.0,Mass Regulars,-20.860265673055483
16852,11,2,144.91,Mass Regulars,-39.239014725947584
17772,11,2,182.77,Mass Regulars,
14836,11,3,102.45,Mass Regulars,16.713519001540348
14452,11,2,264.44,Mass Regulars,-422.634537077342
12798,11,3,6977.04,Mass Regulars,5.633652757107122
15297,11,3,641.94,Mass Regulars,189.7663071978295
16479,11,2,300.83,Mass Regulars,
13068,11,2,344.0,Mass Regulars,-3.938232649815881
13657,11,2,382.14,Mass Regulars,-83.5449946465945
17711,11,2,385.1,Mass Regulars,-36.177284697631436
13211,11,3,1197.42,Mass Regulars,54.78798626523894
12375,11,2,457.5,Mass Regulars,-224.72135190641887
13467,11,2,1083.71,Mass Regulars,-780.6662580792777
13496,11,2,653.33,Mass Regulars,-19.152319054235093
14704,12,9,1546.91,Mass Regulars,440.20482204296593
15561,12,4,800.59,Mass Regulars,79.87114297671015
13004,12,18,5655.91,Loyal High-Value,187.41105959304645
15511,12,5,909.23,Mass Regulars,591.0837561457166
13418,12,18,6127.43,Loyal High-Value,206.97123765252115
17188,12,7,2474.23,Mass Regulars,65.88799517190537
17988,12,7,201.12,Mass Regulars,52.37586593714974
14511,12,5,1314.81,Mass Regulars,129.72295953372102
13258,12,3,698.58,Mass Regulars,94.6908338601644
17739,12,7,2791.35,Mass Regulars,59.90867045815662
13389,12,3,797.96,Mass Regulars,123.41025592729967
13115,12,4,2294.78,Mass Regulars,131.89649841038667
12660,12,1,245.1,Mass Regulars,
12657,12,4,1643.18,Mass Regulars,253.91267030478193
16364,12,2,707.04,Mass Regulars,-245.11911416404175
15540,12,1,213.3,Mass Regulars,
15571,12,4,650.43,Mass Regulars,161.4590591057388
17523,12,4,652.74,Mass Regulars,206.2387713807213
13081,12,11,28337.38,Loyal High-Value,604.3710187014448
14480,12,1,279.05,Mass Regulars,
15601,12,14,6776.56,Mass Regulars,255.656385996527
15721,12,1,507.08,Mass Regulars,
17299,12,4,669.11,Mass Regulars,61.590152428309494
18101,12,2,223.65,Mass Regulars,-193.05888489837275
14741,12,6,1400.34,Mass Regulars,43.73319081521562
13950,12,4,745.06,Mass Regulars,72.13629584731527
14470,12,2,461.19,Mass Regulars,-83.19204412026014
13590,12,6,1981.92,Mass Regulars,54.754460685585116
17806,12,1,546.04,Mass Regulars,
18041,12,21,4183.39,Loyal High-Value,185.2995500101954
17019,12,4,1272.61,Mass Regulars,169.0317375438477
17031,12,2,380.35,Mass Regulars,-36.96164145045831
15714,12,2,330.88,Mass Regulars,-509.67533125590825
14215,12,6,1789.72,Mass Regulars,72.88994234445248
17419,12,12,4226.57,Mass Regulars,207.2313988059248
14290,12,5,2314.65,Mass Regulars,91.99550738777329
14597,12,2,883.15,Mass Regulars,-203.122384268747
17651,12,10,3945.0,Mass Regulars,220.30893492388847
13844,12,1,361.62,Mass Regulars,
17924,12,7,2962.5,Mass Regulars,32.26357784452526
16744,12,7,1304.76,Mass Regulars,297.74525568762203
13188,12,1,114.6,Mass Regulars,
16094,12,4,1078.23,Mass Regulars,175.283340082077
13266,12,12,3834.26,Mass Regulars,120.41501940047655
17379,12,1,404.66,Mass Regulars,
17237,12,2,314.69,Mass Regulars,-219.85809601464845
13196,12,4,1797.78,Mass Regulars,153.45284974206388
18229,12,20,7276.9,Loyal High-Value,170.34889465053408
12668,12,4,3807.15,Mass Regulars,215.28897555813631
12906,12,5,2919.81,Mass Regulars,-236.4660781511048
13914,12,2,626.45,Mass Regulars,-315.0355571433902
15022,12,4,905.04,Mass Regulars,784.6733836847696
13758,12,7,3190.55,Mass Regulars,95.76730613291333
17359,12,1,127.86,Mass Regulars,
18096,12,3,911.15,Mass Regulars,1044.1915631844583
14901,12,9,1421.29,Mass Regulars,70.41079577057165
16347,12,2,887.65,Mass Regulars,-1432.7926003818714
13030,12,2,799.48,Mass Regulars,-188.4420277598727
12479,12,1,527.2,Mass Regulars,
17929,12,4,843.0,Mass Regulars,13.894112506283754
17852,12,2,114.34,Mass Regulars,
15838,12,19,33643.08,Loyal High-Value,80.34359660734408
16800,12,1,1201.49,Mass Regulars,
14859,13,4,1353.74,Mass Regulars,193.19036083440523
18112,13,2,352.69,Mass Regulars,-115.52299594681847
15861,13,8,3165.36,Mass Regulars,343.2815616388434
17236,13,6,916.13,Mass Regulars,83.65819426125213
17769,13,10,3997.98,Mass Regulars,263.75673819300863
17068,13,21,4552.14,Loyal High-Value,163.91013885337227
16942,13,9,1920.59,Mass Regulars,305.612031179445
14878,13,9,1485.54,Mass Regulars,82.93030194549927
17885,13,1,190.19,Mass Regulars,
16877,13,6,853.72,Mass Regulars,176.85837675426387
17365,13,8,4801.56,Mass Regulars,251.6345218097498
13064,13,4,1119.49,Mass Regulars,100.41875449153504
13610,13,7,1131.88,Mass Regulars,199.17188325670512
18156,13,2,734.94,Mass Regulars,-377.8786982534482
16407,13,10,2126.93,Mass Regulars,143.01203285853177
15054,13,2,302.1,Mass Regulars,-603.7387699491046
16983,13,7,1931.25,Mass Regulars,98.2474660109242
14954,13,1,336.17,Mass Regulars,
13991,13,6,855.97,Mass Regulars,91.30183673630572
15436,13,3,1122.53,Mass Regulars,431.6965296539102
13546,13,3,626.99,Mass Regulars,182.4754243562043
15514,13,11,4139.46,Mass Regulars,70.85409117722502
17595,13,2,388.79,Mass Regulars,-867.0826201990442
16005,13,4,615.39,Mass Regulars,334.5659039075731
16024,13,1,251.24,Mass Regulars,
18001,13,2,417.23,Mass Regulars,-351.22265081539575
14577,13,4,859.71,Mass Regulars,92.44612082074366
15009,13,3,1261.78,Mass Regulars,1007.9376623478449
15987,13,7,1451.28,Mass Regulars,89.30602036639557
16923,13,19,7247.61,Loyal High-Value,482.5573890009398
17864,13,3,597.5,Mass Regulars,130.0615497748208
15747,13,3,974.04,Mass Regulars,245.81498707314353
13782,13,6,912.0,Mass Regulars,107.74731814518337
17231,13,10,3174.32,Mass Regulars,373.59337961823
18145,13,4,2861.55,Mass Regulars,166.65506004646235
17812,13,4,732.16,Mass Regulars,150.84904207134468
14093,13,1,442.85,Mass Regulars,
13232,13,7,1357.6,Mass Regulars,282.8780722192815
13571,13,12,2092.32,Mass Regulars,186.58387436672652
15555,13,16,4805.17,Mass Regulars,372.0667402275712
15351,13,7,1960.11,Mass Regulars,150.9734673829998
17411,13,3,778.94,Mass Regulars,92.9314235200465
17562,15,7,1122.38,Mass Regulars,53.9264131160869
13149,15,4,1676.06,Mass Regulars,98.6183776894667
15186,15,2,411.41,Mass Regulars,-131.86392888374291
12681,15,22,13787.54,Loyal High-Value,462.8877336417495
12620,15,3,1339.41,Mass Regulars,142.08755611554284
17302,15,5,1135.63,Mass Regulars,73.11109312528738
13050,15,17,5836.86,Loyal High-Value,275.88344505057887
15117,15,5,1551.78,Mass Regulars,93.7936258474383
14966,15,1,191.32,Mass Regulars,
17385,15,1,261.11,Mass Regulars,
17624,15,2,843.48,Mass Regulars,-165.2016829668881
15473,15,7,1771.2,Mass Regulars,32.85856508206075
16719,15,7,1790.42,Mass Regulars,173.2359679125475
12531,15,1,125.22,Mass Regulars,
13048,15,4,1835.91,Mass Regulars,84.70345363884682
13332,15,1,350.9,Mass Regulars,
13437,15,7,3408.06,Mass Regulars,167.2704328738661
14111,15,4,692.85,Mass Regulars,20.709437727274096
13184,15,10,1701.29,Mass Regulars,94.3341462516865
13579,15,2,467.04,Mass Regulars,-84.37706079071667
17348,15,5,1159.52,Mass Regulars,132.41757584221187
17813,15,5,1770.88,Mass Regulars,1275.2782670378467
18172,15,20,7561.68,Loyal High-Value,122.69799908850575
15382,15,6,5955.71,Mass Regulars,261.0156492659404
15737,15,8,1205.12,Mass Regulars,82.47542805899522
16814,15,21,6509.1,Loyal High-Value,243.66635788494798
15872,15,2,360.93,Mass Regulars,
13978,15,2,196.79,Mass Regulars,-19.202405154251082
17329,15,2,523.11,Mass Regulars,-114.03223155725985
13525,15,2,628.78,Mass Regulars,-44.97118639434333
13589,15,2,379.65,Mass Regulars,-194.6072932740285
14703,15,1,318.17,Mass Regulars,
15134,15,8,1387.99,Mass Regulars,62.42948496561528
17557,15,3,541.46,Mass Regulars,87.32235092106855
12438,15,2,2906.85,Mass Regulars,-719.6487475513712
16327,15,6,3844.22,Mass Regulars,175.8820403270166
16856,15,1,35.4,Mass Regulars,
14710,15,4,606.13,Mass Regulars,369.87279944934926
15793,15,3,965.61,Mass Regulars,30.01859771163148
